Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,CheckedCredibilityAssessment,RejectionLetter,BKRAssessment,LoanOffer,PickedUp,EVAAssessment,InitialPayment,AcceptedOffer,CredibilityAssessment,LoanActivation,LoanDetails
1544430600008,receive accepted offer,,2018/12/10 15:04:16,2018/12/10 15:04:16,,,,,,,,received,,,
1544430600004,execute initial payment,Minh,2018/12/10 14:53:31,2018/12/10 15:05:44,,,,,,,completed,,,,
1544430600011,send loan offer,Murray,2018/12/10 15:00:19,2018/12/10 15:06:35,,,,,,,,,,,
1544430600014,confirm credibility check,Mose,2018/12/10 15:03:08,2018/12/10 15:06:43,accepted,,,,,,,,,,
1544430600012,send loan offer,Ismael,2018/12/10 15:02:58,2018/12/10 15:07:01,,,,,,,,,,,
1544430600014,call client to complement information,Murray,2018/12/10 15:06:43,2018/12/10 15:12:45,,,,,pickedup,,,,,,
1544430600008,send welcome letter,Mose,2018/12/10 15:06:43,2018/12/10 15:14:36,,,,,,,,,,,
1544430600009,receive accepted offer,,2018/12/10 15:18:00,2018/12/10 15:18:00,,,,,,,,received,,,
1544430600008,activate loan application,Minh,2018/12/10 15:05:44,2018/12/10 15:18:18,,,,,,,,,,completed,
1544430600009,activate loan application,Murray,2018/12/10 15:18:00,2018/12/10 15:23:02,,,,,,,,,,completed,
1544430600008,execute initial payment,Minh,2018/12/10 15:18:18,2018/12/10 15:23:48,,,,,,,completed,,,,
1544430600015,perform credit check,General Manager,2018/12/10 14:55:50,2018/12/10 15:26:32,,,accepted,,,accepted,,,accepted,,
1544430600009,execute initial payment,Murray,2018/12/10 15:23:02,2018/12/10 15:28:37,,,,,,,completed,,,,
1544430600010,send rejection letter,Mose,2018/12/10 15:14:36,2018/12/10 15:29:06,,sent,,,,,,,,,
1544430600010,end,,2018/12/10 15:29:06,2018/12/10 15:29:06,,,,,,,,,,,
1544430600016,perform BKR check,Frank,2018/12/10 15:27:32,2018/12/10 15:30:35,,,rejected,,,,,,,,
1544430600016,perform EVA check,Minh,2018/12/10 15:27:32,2018/12/10 15:33:51,,,,,,accepted,,,,,
1544430600014,create loan offer,Ismael,2018/12/10 15:12:45,2018/12/10 15:35:52,,,,created,,,,,,,
1544430600013,send rejection letter,Mose,2018/12/10 15:29:06,2018/12/10 15:38:43,,sent,,,,,,,,,
1544430600013,end,,2018/12/10 15:38:43,2018/12/10 15:38:43,,,,,,,,,,,
1544430600011,after one hour 1,,2018/12/10 15:40:30,2018/12/10 15:40:30,,,,,,,,,,,
1544430600015,confirm credibility check,Murray,2018/12/10 15:28:37,2018/12/10 15:41:00,accepted,,,,,,,,,,
1544430600014,send loan offer,Ismael,2018/12/10 15:35:52,2018/12/10 15:41:38,,,,,,,,,,,
1544430600016,perform credibility check,Frank,2018/12/10 15:33:51,2018/12/10 15:44:10,,,,,,,,,rejected,,
1544430600009,send welcome letter,Mose,2018/12/10 15:38:43,2018/12/10 15:50:46,,,,,,,,,,,
1544430600015,call client to complement information,Murray,2018/12/10 15:41:00,2018/12/10 15:51:37,,,,,notpickedup,,,,,,
1544430600014,receive accepted offer,,2018/12/10 15:52:09,2018/12/10 15:52:09,,,,,,,,received,,,
1544430600011,receive accepted offer,,2018/12/10 15:59:51,2018/12/10 15:59:51,,,,,,,,received,,,
1544430600015,call client to complement information,Ismael,2018/12/10 15:51:37,2018/12/10 16:00:00,,,,,pickedup,,,,,,
1544430600006,after one hour 2,,2018/12/10 16:02:58,2018/12/10 16:02:58,,,,,,,,,,,
1544430600014,activate loan application,Murray,2018/12/10 15:52:09,2018/12/10 16:03:15,,,,,,,,,,completed,
1544430600004,return documents to client,Mose,2018/12/10 15:50:46,2018/12/10 16:05:35,,,,,,,,,,,
1544430600012,after one hour 2,,2018/12/10 16:07:01,2018/12/10 16:07:01,,,,,,,,,,,
1544430600006,remind client,Murray,2018/12/10 16:03:15,2018/12/10 16:07:28,,,,,,,,,,,
1544430600004,end,,2018/12/10 16:09:31,2018/12/10 16:09:31,,,,,,,,,,,
1544430600014,after one hour 2,,2018/12/10 16:10:19,2018/12/10 16:10:19,,,,,,,,,,,
1544430600011,activate loan application,Minh,2018/12/10 15:59:51,2018/12/10 16:11:00,,,,,,,,,,completed,
1544430600012,remind client,Murray,2018/12/10 16:07:28,2018/12/10 16:11:22,,,,,,,,,,,
1544430600016,perform credit check,Frank,2018/12/10 15:44:10,2018/12/10 16:12:09,,,rejected,,,accepted,,,rejected,,
1544430600008,return documents to client,Mose,2018/12/10 16:05:35,2018/12/10 16:17:27,,,,,,,,,,,
1544430600008,end,,2018/12/10 16:17:27,2018/12/10 16:17:27,,,,,,,,,,,
1544430600015,create loan offer,Ismael,2018/12/10 16:00:00,2018/12/10 16:21:05,,,,created,,,,,,,
1544430600011,execute initial payment,Murray,2018/12/10 16:11:22,2018/12/10 16:23:18,,,,,,,completed,,,,
1544430600014,execute initial payment,Minh,2018/12/10 16:11:00,2018/12/10 16:24:41,,,,,,,completed,,,,
1544430600016,confirm credibility check,Mose,2018/12/10 16:17:27,2018/12/10 16:28:56,rejected,,,,,,,,,,
1544430600015,check loan offer,General Manager,2018/12/10 16:21:05,2018/12/10 16:33:02,,,,,,,,,,,
1544430600009,return documents to client,Mose,2018/12/10 16:28:56,2018/12/10 16:37:47,,,,,,,,,,,
1544430600009,end,,2018/12/10 16:37:47,2018/12/10 16:37:47,,,,,,,,,,,
1544430600015,send loan offer,Ismael,2018/12/10 16:33:02,2018/12/10 16:39:54,,,,,,,,,,,
1544430600011,return documents to client,Mose,2018/12/10 16:37:47,2018/12/10 16:52:46,,,,,,,,,,,
1544430600012,receive accepted offer,,2018/12/10 17:02:23,2018/12/10 17:02:23,,,,,,,,received,,,
1544430600014,send welcome letter,Mose,2018/12/10 16:52:46,2018/12/10 17:04:31,,,,,,,,,,,
1544430600006,after one hour 2,,2018/12/10 17:07:28,2018/12/10 17:07:28,,,,,,,,,,,
1544430600014,return documents to client,Mose,2018/12/10 17:04:31,2018/12/10 17:10:22,,,,,,,,,,,
1544430600014,end,,2018/12/10 17:10:22,2018/12/10 17:10:22,,,,,,,,,,,
1544430600012,activate loan application,Murray,2018/12/10 17:02:23,2018/12/10 17:10:55,,,,,,,,,,completed,
1544430600016,send rejection letter,Mose,2018/12/10 17:10:22,2018/12/10 17:19:52,,sent,,,,,,,,,
1544430600016,end,,2018/12/10 17:19:52,2018/12/10 17:19:52,,,,,,,,,,,
1544430600012,execute initial payment,Murray,2018/12/10 17:10:55,2018/12/10 17:22:21,,,,,,,completed,,,,
1544430600011,send welcome letter,Mose,2018/12/10 17:19:52,2018/12/10 17:31:51,,,,,,,,,,,
1544430600011,end,,2018/12/10 17:31:51,2018/12/10 17:31:51,,,,,,,,,,,
1544430600015,receive accepted offer,,2018/12/10 17:36:38,2018/12/10 17:36:38,,,,,,,,received,,,
1544430600012,return documents to client,Mose,2018/12/10 17:31:51,2018/12/10 17:46:48,,,,,,,,,,,
1544430600012,send welcome letter,Mose,2018/12/10 17:46:48,2018/12/10 17:57:58,,,,,,,,,,,
1544430600012,end,,2018/12/10 17:57:58,2018/12/10 17:57:58,,,,,,,,,,,
1544430600006,receive accepted offer,,2018/12/10 18:03:41,2018/12/10 18:03:41,,,,,,,,received,,,
1544430600015,after one hour 2,,2018/12/10 18:39:26,2018/12/10 18:39:26,,,,,,,,,,,
1544430600015,remind client,Ismael,2018/12/10 18:39:26,2018/12/10 18:48:48,,,,,,,,,,,
1544430600015,activate loan application,Murray,2018/12/10 18:48:48,2018/12/10 19:06:05,,,,,,,,,,completed,
1544430600015,send welcome letter,Mose,2018/12/10 19:06:05,2018/12/10 19:15:42,,,,,,,,,,,
1544430600015,validate loan activation,Minh,2018/12/10 19:15:42,2018/12/10 19:26:59,,,,,,,,,,,
1544430600015,execute initial payment,Murray,2018/12/10 19:26:59,2018/12/10 19:42:32,,,,,,,completed,,,,
1544430600015,return documents to client,Mose,2018/12/10 19:42:32,2018/12/10 19:53:06,,,,,,,,,,,
1544430600015,end,,2018/12/10 19:55:51,2018/12/10 19:55:51,,,,,,,,,,,
1544517000000,perform EVA check,Frank,2018/12/11 09:05:51,2018/12/11 09:09:24,,,,,,accepted,,,,,
1544517000000,perform BKR check,Minh,2018/12/11 09:05:51,2018/12/11 09:13:20,,,accepted,,,,,,,,
1544517000000,perform credibility check,Frank,2018/12/11 09:13:20,2018/12/11 09:19:48,,,,,,,,,undecided,,
1544517000001,perform BKR check,Murray,2018/12/11 09:23:29,2018/12/11 09:26:02,,,accepted,,,,,,,,
1544517000001,perform EVA check,Frank,2018/12/11 09:23:29,2018/12/11 09:27:34,,,,,,accepted,,,,,
1544517000001,perform credibility check,Frank,2018/12/11 09:27:34,2018/12/11 09:34:30,,,,,,,,,accepted,,
1544517000000,perform credit check,Minh,2018/12/11 09:19:48,2018/12/11 09:37:16,,,accepted,,,accepted,,,accepted,,
1544517000001,confirm credibility check,Murray,2018/12/11 09:34:30,2018/12/11 09:43:28,accepted,,,,,,,,,,
1544517000001,call client to complement information,Ismael,2018/12/11 09:43:28,2018/12/11 09:46:51,,,,,pickedup,,,,,,
1544517000000,confirm credibility check,Mose,2018/12/11 09:37:16,2018/12/11 09:48:36,accepted,,,,,,,,,,
1544517000000,call client to complement information,Murray,2018/12/11 09:48:36,2018/12/11 09:55:04,,,,,pickedup,,,,,,
1544517000001,create loan offer,Ismael,2018/12/11 09:46:51,2018/12/11 10:12:59,,,,created,,,,,,,
1544517000001,send loan offer,Ismael,2018/12/11 10:12:59,2018/12/11 10:19:30,,,,,,,,,,,
1544517000000,create loan offer,Murray,2018/12/11 09:55:04,2018/12/11 10:19:36,,,,created,,,,,,,
1544517000001,receive accepted offer,,2018/12/11 10:29:48,2018/12/11 10:29:48,,,,,,,,received,,,
1544517000000,check loan offer,Murray,2018/12/11 10:19:36,2018/12/11 10:32:43,,,,,,,,,,,
1544517000001,send welcome letter,Mose,2018/12/11 10:29:48,2018/12/11 10:36:03,,,,,,,,,,,
1544517000001,activate loan application,Minh,2018/12/11 10:29:48,2018/12/11 10:37:32,,,,,,,,,,completed,
1544517000000,send loan offer,Ismael,2018/12/11 10:32:43,2018/12/11 10:41:12,,,,,,,,,,,
1544517000001,after one hour 1,,2018/12/11 10:46:54,2018/12/11 10:46:54,,,,,,,,,,,
1544517000001,execute initial payment,Murray,2018/12/11 10:37:32,2018/12/11 10:48:54,,,,,,,completed,,,,
1544517000001,return documents to client,Mose,2018/12/11 10:48:54,2018/12/11 10:56:20,,,,,,,,,,,
1544517000001,end,,2018/12/11 10:56:20,2018/12/11 10:56:20,,,,,,,,,,,
1544517000002,perform BKR check,Minh,2018/12/11 11:04:27,2018/12/11 11:11:33,,,accepted,,,,,,,,
1544517000002,perform EVA check,Frank,2018/12/11 11:04:27,2018/12/11 11:11:37,,,,,,accepted,,,,,
1544517000000,receive accepted offer,,2018/12/11 11:15:48,2018/12/11 11:15:48,,,,,,,,received,,,
1544517000002,perform credibility check,Frank,2018/12/11 11:11:37,2018/12/11 11:18:38,,,,,,,,,accepted,,
1544517000003,perform EVA check,Minh,2018/12/11 11:21:09,2018/12/11 11:23:57,,,,,,accepted,,,,,
1544517000003,perform BKR check,Frank,2018/12/11 11:21:09,2018/12/11 11:27:32,,,accepted,,,,,,,,
1544517000002,confirm credibility check,Murray,2018/12/11 11:18:38,2018/12/11 11:27:50,accepted,,,,,,,,,,
1544517000003,perform credibility check,Frank,2018/12/11 11:27:32,2018/12/11 11:30:36,,,,,,,,,accepted,,
1544517000002,call client to complement information,Ismael,2018/12/11 11:27:50,2018/12/11 11:32:05,,,,,pickedup,,,,,,
1544517000003,confirm credibility check,Murray,2018/12/11 11:30:36,2018/12/11 11:35:26,accepted,,,,,,,,,,
1544517000003,call client to complement information,Murray,2018/12/11 11:35:26,2018/12/11 11:40:32,,,,,pickedup,,,,,,
1544517000003,create loan offer,Murray,2018/12/11 11:40:32,2018/12/11 11:56:15,,,,created,,,,,,,
1544517000002,create loan offer,Ismael,2018/12/11 11:32:05,2018/12/11 12:00:50,,,,created,,,,,,,
1544517000003,send loan offer,Murray,2018/12/11 11:56:15,2018/12/11 12:02:35,,,,,,,,,,,
1544517000002,send loan offer,Ismael,2018/12/11 12:00:50,2018/12/11 12:04:09,,,,,,,,,,,
1544517000000,after one hour 2,,2018/12/11 12:19:06,2018/12/11 12:19:06,,,,,,,,,,,
1544517000003,receive accepted offer,,2018/12/11 12:32:20,2018/12/11 12:32:20,,,,,,,,received,,,
1544517000002,after one hour 1,,2018/12/11 12:32:30,2018/12/11 12:32:30,,,,,,,,,,,
1544517000000,send welcome letter,Mose,2018/12/11 12:19:06,2018/12/11 12:32:53,,,,,,,,,,,
1544517000003,after one hour 1,,2018/12/11 12:39:49,2018/12/11 12:39:49,,,,,,,,,,,
1544517000003,activate loan application,Murray,2018/12/11 12:32:20,2018/12/11 12:45:08,,,,,,,,,,completed,
1544517000000,activate loan application,Minh,2018/12/11 12:32:53,2018/12/11 12:46:16,,,,,,,,,,completed,
1544517000003,send welcome letter,Mose,2018/12/11 12:32:53,2018/12/11 12:46:26,,,,,,,,,,,
1544517000004,perform EVA check,Minh,2018/12/11 12:46:16,2018/12/11 12:50:37,,,,,,accepted,,,,,
1544517000004,perform BKR check,Frank,2018/12/11 12:45:40,2018/12/11 12:51:32,,,accepted,,,,,,,,
1544517000000,remind client,Ismael,2018/12/11 12:46:16,2018/12/11 12:53:03,,,,,,,,,,,
1544517000004,perform credibility check,Frank,2018/12/11 12:51:32,2018/12/11 12:54:10,,,,,,,,,accepted,,
1544517000004,confirm credibility check,Mose,2018/12/11 12:54:10,2018/12/11 12:57:18,accepted,,,,,,,,,,
1544517000003,execute initial payment,Murray,2018/12/11 12:45:08,2018/12/11 12:58:05,,,,,,,completed,,,,
1544517000004,call client to complement information,Ismael,2018/12/11 12:57:18,2018/12/11 13:03:34,,,,,pickedup,,,,,,
1544517000002,after one hour 2,,2018/12/11 13:04:09,2018/12/11 13:04:09,,,,,,,,,,,
1544517000000,validate loan activation,General Manager,2018/12/11 12:53:03,2018/12/11 13:04:31,,,,,,,,,,,
1544517000005,perform EVA check,Frank,2018/12/11 13:04:45,2018/12/11 13:07:31,,,,,,accepted,,,,,
1544517000002,remind client,Murray,2018/12/11 13:04:09,2018/12/11 13:09:12,,,,,,,,,,,
1544517000003,return documents to client,Mose,2018/12/11 12:58:05,2018/12/11 13:10:08,,,,,,,,,,,
1544517000003,end,,2018/12/11 13:10:08,2018/12/11 13:10:08,,,,,,,,,,,
1544517000005,perform BKR check,Frank,2018/12/11 13:07:31,2018/12/11 13:10:20,,,accepted,,,,,,,,
1544517000006,perform EVA check,Murray,2018/12/11 13:10:20,2018/12/11 13:13:31,,,,,,accepted,,,,,
1544517000005,perform credibility check,Frank,2018/12/11 13:10:20,2018/12/11 13:13:31,,,,,,,,,accepted,,
1544517000000,execute initial payment,Minh,2018/12/11 13:04:31,2018/12/11 13:15:13,,,,,,,completed,,,,
1544517000006,perform BKR check,Mose,2018/12/11 13:10:20,2018/12/11 13:16:14,,,accepted,,,,,,,,
1544517000005,confirm credibility check,Murray,2018/12/11 13:13:31,2018/12/11 13:17:26,accepted,,,,,,,,,,
1544517000005,call client to complement information,Murray,2018/12/11 13:17:26,2018/12/11 13:21:38,,,,,pickedup,,,,,,
1544517000006,perform credibility check,Frank,2018/12/11 13:16:14,2018/12/11 13:22:02,,,,,,,,,accepted,,
1544517000004,create loan offer,Ismael,2018/12/11 13:03:34,2018/12/11 13:24:55,,,,created,,,,,,,
1544517000002,receive accepted offer,,2018/12/11 13:26:10,2018/12/11 13:26:10,,,,,,,,received,,,
1544517000000,return documents to client,Mose,2018/12/11 13:16:14,2018/12/11 13:26:56,,,,,,,,,,,
1544517000004,send loan offer,Ismael,2018/12/11 13:24:55,2018/12/11 13:27:44,,,,,,,,,,,
1544517000000,end,,2018/12/11 13:30:56,2018/12/11 13:30:56,,,,,,,,,,,
1544517000006,confirm credibility check,Mose,2018/12/11 13:26:56,2018/12/11 13:31:20,accepted,,,,,,,,,,
1544517000002,activate loan application,Minh,2018/12/11 13:26:10,2018/12/11 13:32:06,,,,,,,,,,completed,
1544517000007,perform BKR check,Frank,2018/12/11 13:28:21,2018/12/11 13:34:33,,,accepted,,,,,,,,
1544517000006,call client to complement information,Ismael,2018/12/11 13:31:20,2018/12/11 13:35:09,,,,,pickedup,,,,,,
1544517000007,perform EVA check,Minh,2018/12/11 13:32:06,2018/12/11 13:39:20,,,,,,accepted,,,,,
1544517000002,send welcome letter,Mose,2018/12/11 13:31:20,2018/12/11 13:39:26,,,,,,,,,,,
1544517000007,perform credibility check,Frank,2018/12/11 13:39:20,2018/12/11 13:41:54,,,,,,,,,accepted,,
1544517000005,create loan offer,Murray,2018/12/11 13:21:38,2018/12/11 13:45:22,,,,created,,,,,,,
1544517000007,confirm credibility check,Mose,2018/12/11 13:41:54,2018/12/11 13:46:03,accepted,,,,,,,,,,
1544517000006,create loan offer,Ismael,2018/12/11 13:35:09,2018/12/11 13:46:06,,,,created,,,,,,,
1544517000002,execute initial payment,Minh,2018/12/11 13:39:20,2018/12/11 13:50:19,,,,,,,completed,,,,
1544517000006,send loan offer,Ismael,2018/12/11 13:46:06,2018/12/11 13:50:26,,,,,,,,,,,
1544517000007,call client to complement information,Mose,2018/12/11 13:46:03,2018/12/11 13:50:51,,,,,notpickedup,,,,,,
1544517000005,send loan offer,Murray,2018/12/11 13:45:22,2018/12/11 13:52:51,,,,,,,,,,,
1544517000002,return documents to client,Mose,2018/12/11 13:50:51,2018/12/11 13:56:19,,,,,,,,,,,
1544517000002,end,,2018/12/11 13:56:19,2018/12/11 13:56:19,,,,,,,,,,,
1544517000004,after one hour 1,,2018/12/11 14:01:27,2018/12/11 14:01:27,,,,,,,,,,,
1544517000004,receive accepted offer,,2018/12/11 14:12:19,2018/12/11 14:12:19,,,,,,,,received,,,
1544517000004,send welcome letter,Mose,2018/12/11 14:12:19,2018/12/11 14:20:54,,,,,,,,,,,
1544517000005,after one hour 1,,2018/12/11 14:21:13,2018/12/11 14:21:13,,,,,,,,,,,
1544517000004,activate loan application,Murray,2018/12/11 14:12:19,2018/12/11 14:26:37,,,,,,,,,,completed,
1544517000004,execute initial payment,Murray,2018/12/11 14:26:37,2018/12/11 14:32:29,,,,,,,completed,,,,
1544517000006,after one hour 1,,2018/12/11 14:35:59,2018/12/11 14:35:59,,,,,,,,,,,
1544517000004,return documents to client,Mose,2018/12/11 14:32:29,2018/12/11 14:42:32,,,,,,,,,,,
1544517000004,end,,2018/12/11 14:42:32,2018/12/11 14:42:32,,,,,,,,,,,
1544517000007,after one hour 2,,2018/12/11 14:50:46,2018/12/11 14:50:46,,,,,,,,,,,
1544517000008,perform BKR check,Minh,2018/12/11 14:46:59,2018/12/11 14:51:09,,,accepted,,,,,,,,
1544517000005,after one hour 2,,2018/12/11 14:52:51,2018/12/11 14:52:51,,,,,,,,,,,
1544517000006,after one hour 2,,2018/12/11 14:54:04,2018/12/11 14:54:04,,,,,,,,,,,
1544517000008,perform EVA check,Frank,2018/12/11 14:46:59,2018/12/11 14:54:28,,,,,,accepted,,,,,
1544517000007,after one hour 1,,2018/12/11 14:55:30,2018/12/11 14:55:30,,,,,,,,,,,
1544517000008,perform credibility check,Frank,2018/12/11 14:54:28,2018/12/11 14:58:15,,,,,,,,,accepted,,
1544517000005,remind client,Ismael,2018/12/11 14:52:51,2018/12/11 14:58:36,,,,,,,,,,,
1544517000007,remind client,Mose,2018/12/11 14:55:30,2018/12/11 15:02:42,,,,,,,,,,,
1544517000006,remind client,Murray,2018/12/11 14:54:04,2018/12/11 15:04:41,,,,,,,,,,,
1544517000009,perform EVA check,Frank,2018/12/11 15:01:10,2018/12/11 15:04:56,,,,,,rejected,,,,,
1544517000009,perform BKR check,Minh,2018/12/11 15:01:10,2018/12/11 15:05:41,,,accepted,,,,,,,,
1544517000008,confirm credibility check,Mose,2018/12/11 15:02:42,2018/12/11 15:09:20,accepted,,,,,,,,,,
1544517000007,call client to complement information,Ismael,2018/12/11 15:02:42,2018/12/11 15:10:37,,,,,pickedup,,,,,,
1544517000005,receive accepted offer,,2018/12/11 15:11:05,2018/12/11 15:11:05,,,,,,,,received,,,
1544517000010,perform EVA check,Minh,2018/12/11 15:08:41,2018/12/11 15:11:22,,,,,,accepted,,,,,
1544517000010,perform BKR check,Frank,2018/12/11 15:08:41,2018/12/11 15:12:17,,,accepted,,,,,,,,
1544517000008,call client to complement information,Murray,2018/12/11 15:09:20,2018/12/11 15:16:05,,,,,pickedup,,,,,,
1544517000010,perform credibility check,Frank,2018/12/11 15:12:17,2018/12/11 15:18:34,,,,,,,,,accepted,,
1544517000005,activate loan application,Minh,2018/12/11 15:11:22,2018/12/11 15:18:45,,,,,,,,,,completed,
1544517000005,send welcome letter,Mose,2018/12/11 15:11:05,2018/12/11 15:20:14,,,,,,,,,,,
1544517000009,perform credit check,General Manager,2018/12/11 15:05:41,2018/12/11 15:21:04,,,accepted,,,rejected,,,rejected,,
1544517000007,create loan offer,Ismael,2018/12/11 15:10:37,2018/12/11 15:26:18,,,,created,,,,,,,
1544517000009,perform credibility check,Frank,2018/12/11 15:21:04,2018/12/11 15:27:08,,,,,,,,,rejected,,
1544517000008,create loan offer,Murray,2018/12/11 15:16:05,2018/12/11 15:27:42,,,,created,,,,,,,
1544517000005,execute initial payment,Minh,2018/12/11 15:18:45,2018/12/11 15:28:59,,,,,,,completed,,,,
1544517000007,send loan offer,Ismael,2018/12/11 15:26:18,2018/12/11 15:29:31,,,,,,,,,,,
1544517000010,confirm credibility check,Mose,2018/12/11 15:20:14,2018/12/11 15:29:55,accepted,,,,,,,,,,
1544517000008,send loan offer,Ismael,2018/12/11 15:29:31,2018/12/11 15:33:43,,,,,,,,,,,
1544517000009,confirm credibility check,Murray,2018/12/11 15:27:42,2018/12/11 15:36:14,rejected,,,,,,,,,,
1544517000010,call client to complement information,Ismael,2018/12/11 15:33:43,2018/12/11 15:36:28,,,,,pickedup,,,,,,
1544517000005,return documents to client,Mose,2018/12/11 15:29:55,2018/12/11 15:40:32,,,,,,,,,,,
1544517000005,end,,2018/12/11 15:40:32,2018/12/11 15:40:32,,,,,,,,,,,
1544517000006,receive accepted offer,,2018/12/11 15:49:37,2018/12/11 15:49:37,,,,,,,,received,,,
1544517000009,send rejection letter,Mose,2018/12/11 15:40:32,2018/12/11 15:53:10,,sent,,,,,,,,,
1544517000009,end,,2018/12/11 15:53:10,2018/12/11 15:53:10,,,,,,,,,,,
1544517000010,create loan offer,Ismael,2018/12/11 15:36:28,2018/12/11 15:53:47,,,,created,,,,,,,
1544517000011,perform EVA check,Minh,2018/12/11 15:51:31,2018/12/11 15:55:36,,,,,,accepted,,,,,
1544517000011,perform BKR check,Frank,2018/12/11 15:51:31,2018/12/11 15:56:04,,,accepted,,,,,,,,
1544517000006,send welcome letter,Mose,2018/12/11 15:53:10,2018/12/11 15:59:31,,,,,,,,,,,
1544517000010,send loan offer,Ismael,2018/12/11 15:53:47,2018/12/11 16:01:03,,,,,,,,,,,
1544517000011,perform credibility check,Frank,2018/12/11 15:56:04,2018/12/11 16:02:18,,,,,,,,,undecided,,
1544517000006,activate loan application,Murray,2018/12/11 15:49:37,2018/12/11 16:02:28,,,,,,,,,,completed,
1544517000006,execute initial payment,Murray,2018/12/11 16:02:28,2018/12/11 16:08:35,,,,,,,completed,,,,
1544517000008,after one hour 1,,2018/12/11 16:13:30,2018/12/11 16:13:30,,,,,,,,,,,
1544517000006,return documents to client,Mose,2018/12/11 16:08:35,2018/12/11 16:19:02,,,,,,,,,,,
1544517000006,end,,2018/12/11 16:19:02,2018/12/11 16:19:02,,,,,,,,,,,
1544517000011,perform credit check,Minh,2018/12/11 16:02:18,2018/12/11 16:24:39,,,accepted,,,accepted,,,accepted,,
1544517000007,after one hour 2,,2018/12/11 16:29:31,2018/12/11 16:29:31,,,,,,,,,,,
1544517000011,confirm credibility check,Murray,2018/12/11 16:24:39,2018/12/11 16:32:04,accepted,,,,,,,,,,
1544517000007,remind client,Ismael,2018/12/11 16:29:31,2018/12/11 16:33:07,,,,,,,,,,,
1544517000010,after one hour 2,,2018/12/11 16:33:23,2018/12/11 16:33:23,,,,,,,,,,,
1544517000008,after one hour 2,,2018/12/11 16:33:43,2018/12/11 16:33:43,,,,,,,,,,,
1544517000011,call client to complement information,Murray,2018/12/11 16:32:04,2018/12/11 16:37:49,,,,,pickedup,,,,,,
1544517000008,remind client,Mose,2018/12/11 16:33:43,2018/12/11 16:38:57,,,,,,,,,,,
1544517000010,remind client,Ismael,2018/12/11 16:33:23,2018/12/11 16:39:57,,,,,,,,,,,
1544517000007,receive accepted offer,,2018/12/11 17:00:01,2018/12/11 17:00:01,,,,,,,,received,,,
1544517000007,activate loan application,Murray,2018/12/11 17:00:01,2018/12/11 17:05:18,,,,,,,,,,completed,
1544517000007,send welcome letter,Mose,2018/12/11 17:00:01,2018/12/11 17:07:12,,,,,,,,,,,
1544517000007,execute initial payment,Murray,2018/12/11 17:05:18,2018/12/11 17:11:25,,,,,,,completed,,,,
1544517000007,return documents to client,Mose,2018/12/11 17:11:25,2018/12/11 17:21:04,,,,,,,,,,,
1544517000007,end,,2018/12/11 17:21:04,2018/12/11 17:21:04,,,,,,,,,,,
1544517000008,receive accepted offer,,2018/12/11 17:29:00,2018/12/11 17:29:00,,,,,,,,received,,,
1544517000008,activate loan application,Murray,2018/12/11 17:29:00,2018/12/11 17:36:44,,,,,,,,,,completed,
1544517000010,after one hour 2,,2018/12/11 17:39:57,2018/12/11 17:39:57,,,,,,,,,,,
1544517000008,send welcome letter,Mose,2018/12/11 17:29:00,2018/12/11 17:41:53,,,,,,,,,,,
1544517000011,after one hour 1,,2018/12/11 17:42:28,2018/12/11 17:42:28,,,,,,,,,,,
1544517000008,execute initial payment,Murray,2018/12/11 17:36:44,2018/12/11 17:45:41,,,,,,,completed,,,,
1544517000010,remind client,Ismael,2018/12/11 17:39:57,2018/12/11 17:46:31,,,,,,,,,,,
1544517000011,remind client,Mose,2018/12/11 17:42:28,2018/12/11 17:51:31,,,,,,,,,,,
1544517000010,receive accepted offer,,2018/12/11 17:54:01,2018/12/11 17:54:01,,,,,,,,received,,,
1544517000008,return documents to client,Mose,2018/12/11 17:51:31,2018/12/11 17:57:20,,,,,,,,,,,
1544517000008,end,,2018/12/11 17:57:20,2018/12/11 17:57:20,,,,,,,,,,,
1544517000010,activate loan application,Murray,2018/12/11 17:54:01,2018/12/11 18:00:07,,,,,,,,,,completed,
1544517000010,send welcome letter,Mose,2018/12/11 17:57:20,2018/12/11 18:11:49,,,,,,,,,,,
1544517000010,execute initial payment,Murray,2018/12/11 18:00:07,2018/12/11 18:12:29,,,,,,,completed,,,,
1544517000011,create loan offer,Ismael,2018/12/11 17:51:31,2018/12/11 18:22:52,,,,created,,,,,,,
1544517000010,return documents to client,Mose,2018/12/11 18:12:29,2018/12/11 18:25:10,,,,,,,,,,,
1544517000010,end,,2018/12/11 18:25:10,2018/12/11 18:25:10,,,,,,,,,,,
1544517000011,after one hour 2,,2018/12/11 19:27:19,2018/12/11 19:27:19,,,,,,,,,,,
1544517000011,check loan offer,Mose,2018/12/11 19:27:19,2018/12/11 19:38:17,,,,,,,,,,,
1544517000011,send loan offer,Ismael,2018/12/11 19:38:17,2018/12/11 19:44:48,,,,,,,,,,,
1544517000011,receive accepted offer,,2018/12/11 20:21:59,2018/12/11 20:21:59,,,,,,,,received,,,
1544517000011,activate loan application,Murray,2018/12/11 20:21:59,2018/12/11 20:33:31,,,,,,,,,,completed,
1544517000011,execute initial payment,Murray,2018/12/11 20:33:31,2018/12/11 20:42:58,,,,,,,completed,,,,
